User_ID,Book_ID,User_Type,Department,Book_Category,Book_Format,Interaction_Type,Access_Mode,Semester_Period,Borrowing_Frequency,Reading_Duration_Minutes,Books_Borrowed_Last_6_Months,Books_Returned_On_Time,Search_Count,Book_View_Count,Reservation_Count,Renewal_Count,User_Rating,Book_Popularity_Score,Metadata_Match_Score,Reading_Interest_Score,User_Book_Similarity_Score,Feedback_Score,Feedback_Level,Cold_Start_User,Irregular_Borrowing_Flag,Recommendation_Score,Recommendation_Level
USR_12228,BK_52228,Undergraduate,Law,Education,Reference_Book,Reviewed,Mobile_App,Vacation_Period,4,44.11,8,6,12,120,18,7,3.8,0.812,0.261,0.207,0.107,0.375,Low,No,No,0.513,Medium_Recommendation
USR_12229,BK_52229,Postgraduate,Science,Medical_Science,E_Book,Reviewed,Web_Portal,Even_Semester,2,168.33,4,14,27,70,1,8,3.35,0.159,0.481,0.13,0.302,0.381,Low,Yes,No,0.439,Low_Recommendation
USR_12230,BK_52230,Undergraduate,Arts,Artificial_Intelligence,Reference_Book,Borrowed,Library_System,Even_Semester,5,61.55,0,7,27,101,16,3,2.43,0.135,0.89,0.484,0.657,0.826,High,Yes,No,0.519,Medium_Recommendation
USR_12231,BK_52231,Postgraduate,Management,Literature,Journal,Borrowed,Library_System,Vacation_Period,13,48.9,34,1,47,3,15,12,2.39,0.67,0.867,0.358,0.171,0.284,Low,No,No,0.499,Medium_Recommendation
USR_12232,BK_52232,Faculty,Medicine,Literature,Journal,Viewed,Digital_Kiosk,Even_Semester,19,21.4,18,8,29,29,4,11,3.47,0.799,0.882,0.325,0.766,0.376,Low,No,No,0.559,Medium_Recommendation
USR_12233,BK_52233,Faculty,Law,Management,Reference_Book,Viewed,Digital_Kiosk,Even_Semester,1,53.28,3,8,3,5,9,14,1.39,0.951,0.942,0.433,0.679,0.863,High,Yes,Yes,0.435,Low_Recommendation
USR_12234,BK_52234,Research_Scholar,Education,Management,Printed_Book,Reserved,Library_System,Even_Semester,3,114.5,11,7,14,23,12,15,1.36,0.88,0.962,0.53,0.299,0.698,Medium,No,No,0.57,Medium_Recommendation
USR_12235,BK_52235,Research_Scholar,Medicine,Digital_Library,Reference_Book,Reserved,Library_System,Vacation_Period,29,83.65,27,1,31,101,18,15,5.0,0.909,0.799,0.773,0.685,0.868,High,No,No,0.867,High_Recommendation
USR_12236,BK_52236,Faculty,Law,Digital_Library,Journal,Renewed,Mobile_App,Even_Semester,41,142.14,13,12,15,113,7,10,1.21,0.211,0.843,0.951,0.377,0.108,Low,No,No,0.713,High_Recommendation
USR_12237,BK_52237,Faculty,Arts,Digital_Library,Printed_Book,Renewed,Library_System,Even_Semester,44,138.59,28,20,53,112,10,9,2.7,0.871,0.607,0.141,0.822,0.149,Low,No,No,0.77,High_Recommendation
USR_12238,BK_52238,Undergraduate,Science,Social_Science,Reference_Book,Viewed,Mobile_App,Even_Semester,13,78.56,27,26,37,15,7,9,3.29,0.725,0.23,0.939,0.356,0.691,Medium,No,No,0.502,Medium_Recommendation
USR_12239,BK_52239,Undergraduate,Arts,Medical_Science,E_Book,Reserved,Library_System,Odd_Semester,3,152.13,0,0,75,65,12,9,4.54,0.256,0.554,0.4,0.366,0.928,High,Yes,Yes,0.495,Medium_Recommendation
USR_12240,BK_52240,Postgraduate,Education,Law,E_Book,Reserved,Mobile_App,Even_Semester,31,107.16,0,0,14,44,6,2,1.32,0.69,0.236,0.156,0.784,0.52,Medium,No,No,0.48,Medium_Recommendation
USR_12241,BK_52241,Faculty,Science,Engineering,Reference_Book,Renewed,Library_System,Vacation_Period,11,112.09,4,0,8,19,3,8,2.56,0.601,0.729,0.633,0.448,0.662,Medium,No,No,0.503,Medium_Recommendation
USR_12242,BK_52242,Faculty,Medicine,Law,Printed_Book,Borrowed,Library_System,Odd_Semester,4,34.36,3,6,60,59,7,15,4.67,0.982,0.186,0.342,0.489,0.445,Medium,Yes,No,0.53,Medium_Recommendation
USR_12243,BK_52243,Faculty,Management,Data_Science,Reference_Book,Reserved,Digital_Kiosk,Odd_Semester,16,175.75,18,14,52,77,12,15,1.52,0.573,0.933,0.15,0.557,0.279,Low,No,No,0.668,Medium_Recommendation
USR_12244,BK_52244,Undergraduate,Management,Digital_Library,Journal,Borrowed,Mobile_App,Vacation_Period,34,178.22,19,13,29,107,8,4,4.81,0.685,0.145,0.402,0.529,0.85,High,No,No,0.694,Medium_Recommendation
USR_12245,BK_52245,Undergraduate,Science,Literature,Journal,Reviewed,Digital_Kiosk,Odd_Semester,39,51.43,31,29,21,19,18,4,1.56,0.701,0.771,0.146,0.18,0.607,Medium,No,No,0.523,Medium_Recommendation
USR_12246,BK_52246,Faculty,Computer_Science,Digital_Library,E_Book,Viewed,Digital_Kiosk,Vacation_Period,43,10.84,16,10,68,74,18,3,4.86,0.386,0.211,0.944,0.46,0.184,Low,No,No,0.634,Medium_Recommendation
USR_12247,BK_52247,Postgraduate,Medicine,Digital_Library,E_Book,Borrowed,Web_Portal,Even_Semester,6,76.34,21,3,2,67,13,13,3.31,0.468,0.318,0.276,0.693,0.863,High,No,No,0.531,Medium_Recommendation
USR_12248,BK_52248,Postgraduate,Science,Education,Printed_Book,Reviewed,Web_Portal,Even_Semester,22,57.02,5,1,5,20,11,5,4.26,0.127,0.271,0.353,0.933,0.817,High,No,No,0.481,Medium_Recommendation
USR_12249,BK_52249,Research_Scholar,Law,Engineering,Reference_Book,Reserved,Web_Portal,Vacation_Period,30,157.04,8,6,63,47,11,10,1.85,0.76,0.807,0.745,0.865,0.472,Medium,No,Yes,0.682,Medium_Recommendation
USR_12250,BK_52250,Research_Scholar,Science,Education,Journal,Reviewed,Mobile_App,Odd_Semester,4,67.18,2,5,39,14,19,1,3.69,0.211,0.998,0.421,0.768,0.587,Medium,Yes,Yes,0.451,Medium_Recommendation
USR_12251,BK_52251,Postgraduate,Computer_Science,Artificial_Intelligence,E_Book,Viewed,Library_System,Even_Semester,35,168.66,32,30,22,61,11,3,1.91,0.441,0.663,0.607,0.677,0.742,High,No,No,0.65,Medium_Recommendation
USR_12252,BK_52252,Postgraduate,Engineering,Data_Science,Journal,Reviewed,Digital_Kiosk,Vacation_Period,25,164.79,27,12,74,82,7,6,1.01,0.942,0.768,0.718,0.495,0.315,Low,No,No,0.667,Medium_Recommendation
USR_12253,BK_52253,Research_Scholar,Management,Medical_Science,Printed_Book,Renewed,Web_Portal,Even_Semester,38,28.7,11,0,79,109,0,0,2.67,0.932,0.282,0.861,0.379,0.761,High,No,No,0.556,Medium_Recommendation
USR_12254,BK_52254,Faculty,Medicine,Management,Reference_Book,Reserved,Library_System,Odd_Semester,1,133.76,3,29,65,110,7,0,1.87,0.355,0.657,0.328,0.287,0.96,High,Yes,No,0.44,Low_Recommendation
USR_12255,BK_52255,Research_Scholar,Computer_Science,Education,Reference_Book,Reserved,Mobile_App,Vacation_Period,31,76.64,3,1,34,68,19,7,3.73,0.383,0.594,0.407,0.727,0.99,High,No,Yes,0.577,Medium_Recommendation
USR_12256,BK_52256,Faculty,Engineering,Digital_Library,Printed_Book,Reviewed,Mobile_App,Odd_Semester,39,45.96,2,0,75,57,2,13,4.98,0.428,0.241,0.547,0.379,0.609,Medium,No,No,0.592,Medium_Recommendation
USR_12257,BK_52257,Research_Scholar,Education,Engineering,E_Book,Renewed,Library_System,Odd_Semester,22,113.29,7,1,80,83,7,11,4.4,0.216,0.781,0.642,0.377,0.223,Low,No,No,0.646,Medium_Recommendation
USR_12258,BK_52258,Faculty,Law,Engineering,E_Book,Reserved,Library_System,Odd_Semester,41,69.92,30,8,38,9,5,5,4.92,0.995,0.165,0.598,0.754,0.268,Low,No,No,0.618,Medium_Recommendation
USR_12259,BK_52259,Undergraduate,Computer_Science,Artificial_Intelligence,Printed_Book,Borrowed,Web_Portal,Vacation_Period,36,73.68,24,14,56,88,0,5,3.53,0.8,0.932,0.672,0.479,0.48,Medium,No,No,0.666,Medium_Recommendation
USR_12260,BK_52260,Postgraduate,Law,Digital_Library,Printed_Book,Borrowed,Mobile_App,Even_Semester,45,139.21,3,1,76,100,3,4,2.11,0.437,0.277,0.999,0.824,0.83,High,No,No,0.681,Medium_Recommendation
USR_12261,BK_52261,Undergraduate,Engineering,Education,Reference_Book,Renewed,Mobile_App,Vacation_Period,36,107.81,20,11,37,6,13,12,3.0,0.682,0.255,0.431,0.246,0.449,Medium,No,No,0.579,Medium_Recommendation
USR_12262,BK_52262,Faculty,Management,Education,E_Book,Viewed,Library_System,Even_Semester,35,74.6,3,3,62,64,17,11,3.58,0.344,0.446,0.325,0.222,0.492,Medium,No,No,0.605,Medium_Recommendation
USR_12263,BK_52263,Undergraduate,Arts,Management,Reference_Book,Renewed,Library_System,Even_Semester,1,91.92,0,4,7,92,7,13,1.8,0.487,0.314,0.272,0.4,0.387,Low,Yes,No,0.459,Medium_Recommendation
USR_12264,BK_52264,Research_Scholar,Arts,Medical_Science,Reference_Book,Renewed,Web_Portal,Vacation_Period,2,148.75,3,21,7,53,9,11,1.56,0.895,0.104,0.22,0.251,0.768,High,Yes,No,0.458,Medium_Recommendation
USR_12265,BK_52265,Research_Scholar,Medicine,Medical_Science,Printed_Book,Viewed,Web_Portal,Even_Semester,25,9.84,35,10,69,78,2,1,2.2,0.304,0.66,0.626,0.639,0.27,Low,No,No,0.453,Medium_Recommendation
USR_12266,BK_52266,Undergraduate,Law,Social_Science,Printed_Book,Reviewed,Library_System,Odd_Semester,4,152.56,24,7,42,45,11,4,3.92,0.237,0.119,0.451,0.708,0.355,Low,No,No,0.477,Medium_Recommendation
USR_12267,BK_52267,Faculty,Medicine,Management,E_Book,Reserved,Web_Portal,Vacation_Period,1,89.93,3,0,37,101,18,1,1.74,0.381,0.482,0.141,0.215,0.187,Low,Yes,No,0.414,Low_Recommendation
USR_12268,BK_52268,Research_Scholar,Computer_Science,Law,Reference_Book,Reserved,Web_Portal,Even_Semester,33,71.64,26,6,41,118,11,13,2.22,0.794,0.119,0.654,0.265,0.95,High,No,Yes,0.545,Medium_Recommendation
USR_12269,BK_52269,Faculty,Arts,Engineering,Reference_Book,Reserved,Mobile_App,Odd_Semester,39,139.97,18,18,21,24,15,2,2.1,0.136,0.335,0.188,0.455,0.97,High,No,No,0.501,Medium_Recommendation
USR_12270,BK_52270,Research_Scholar,Engineering,Social_Science,E_Book,Renewed,Digital_Kiosk,Vacation_Period,18,159.3,4,0,21,14,2,14,1.34,0.375,0.465,0.784,0.96,0.787,High,No,No,0.572,Medium_Recommendation
USR_12271,BK_52271,Research_Scholar,Education,Literature,Journal,Reviewed,Library_System,Odd_Semester,18,107.81,18,9,11,96,7,3,2.26,0.213,0.54,0.917,0.996,0.95,High,No,Yes,0.49,Medium_Recommendation
USR_12272,BK_52272,Faculty,Management,Social_Science,E_Book,Reserved,Web_Portal,Vacation_Period,42,57.67,12,0,14,8,13,13,4.63,0.597,0.724,0.773,0.283,0.941,High,No,Yes,0.617,Medium_Recommendation
USR_12273,BK_52273,Research_Scholar,Law,Engineering,E_Book,Borrowed,Mobile_App,Odd_Semester,42,41.65,21,0,69,38,11,11,2.17,0.941,0.917,0.24,0.84,0.733,High,No,No,0.681,Medium_Recommendation
USR_12274,BK_52274,Postgraduate,Medicine,Engineering,E_Book,Reviewed,Library_System,Even_Semester,15,131.07,32,8,38,80,10,4,3.67,0.732,0.255,0.777,0.753,0.998,High,No,No,0.62,Medium_Recommendation
USR_12275,BK_52275,Research_Scholar,Science,Education,Journal,Borrowed,Library_System,Even_Semester,2,35.49,3,2,51,27,0,0,2.18,0.978,0.705,0.378,0.312,0.675,Medium,No,No,0.347,Low_Recommendation
USR_12276,BK_52276,Research_Scholar,Medicine,Medical_Science,Journal,Borrowed,Web_Portal,Vacation_Period,23,170.01,1,1,67,28,4,2,3.07,0.439,0.606,0.855,0.855,0.754,High,No,No,0.6,Medium_Recommendation
USR_12277,BK_52277,Postgraduate,Management,Medical_Science,Reference_Book,Renewed,Digital_Kiosk,Odd_Semester,23,44.04,11,2,6,112,11,4,2.18,0.575,0.602,0.879,0.803,0.372,Low,No,No,0.62,Medium_Recommendation
USR_12278,BK_52278,Faculty,Law,Artificial_Intelligence,Journal,Viewed,Digital_Kiosk,Even_Semester,34,86.05,2,2,52,95,19,0,4.57,0.9,0.448,0.224,0.423,0.216,Low,No,No,0.663,Medium_Recommendation
USR_12279,BK_52279,Faculty,Arts,Medical_Science,Journal,Borrowed,Web_Portal,Even_Semester,10,102.28,17,4,17,75,4,4,3.23,0.979,0.678,0.55,0.188,0.839,High,No,Yes,0.48,Medium_Recommendation
USR_12280,BK_52280,Postgraduate,Engineering,Artificial_Intelligence,Printed_Book,Renewed,Library_System,Even_Semester,11,92.23,30,26,63,44,8,14,2.79,0.561,0.472,0.278,0.515,0.724,High,No,No,0.522,Medium_Recommendation
USR_12281,BK_52281,Faculty,Law,Law,E_Book,Borrowed,Library_System,Vacation_Period,24,42.32,9,7,57,105,17,8,1.37,0.408,0.976,0.948,0.775,0.917,High,No,No,0.678,Medium_Recommendation
USR_12282,BK_52282,Postgraduate,Management,Medical_Science,E_Book,Renewed,Web_Portal,Even_Semester,42,132.53,34,21,24,76,6,11,4.05,0.524,0.593,0.648,0.193,0.87,High,No,No,0.706,High_Recommendation
USR_12283,BK_52283,Research_Scholar,Arts,Medical_Science,Printed_Book,Borrowed,Library_System,Even_Semester,7,132.28,15,12,67,109,18,11,1.34,0.54,0.558,0.622,0.691,0.701,High,No,No,0.64,Medium_Recommendation
USR_12284,BK_52284,Research_Scholar,Education,Literature,E_Book,Viewed,Library_System,Vacation_Period,19,100.41,8,8,27,5,13,0,1.04,0.367,0.931,0.659,0.447,0.11,Low,No,No,0.467,Medium_Recommendation
USR_12285,BK_52285,Undergraduate,Arts,Data_Science,Printed_Book,Reviewed,Web_Portal,Even_Semester,2,68.21,4,5,33,39,10,8,3.7,0.873,0.721,0.186,0.681,0.253,Low,Yes,No,0.524,Medium_Recommendation
USR_12286,BK_52286,Postgraduate,Management,Law,E_Book,Reviewed,Web_Portal,Vacation_Period,22,160.74,24,24,74,94,3,4,4.02,0.93,0.693,0.281,0.177,0.306,Low,No,No,0.628,Medium_Recommendation
USR_12287,BK_52287,Postgraduate,Science,Literature,Journal,Viewed,Mobile_App,Vacation_Period,3,26.37,3,0,56,1,1,6,2.76,0.175,0.292,0.162,0.548,0.117,Low,Yes,No,0.255,Low_Recommendation
USR_12288,BK_52288,Postgraduate,Law,Digital_Library,Journal,Borrowed,Digital_Kiosk,Vacation_Period,2,137.0,1,6,30,23,19,6,1.95,0.629,0.813,0.468,0.474,0.682,Medium,Yes,No,0.537,Medium_Recommendation
USR_12289,BK_52289,Undergraduate,Law,Engineering,E_Book,Borrowed,Digital_Kiosk,Even_Semester,35,114.7,21,20,25,42,8,10,3.52,0.988,0.861,0.15,0.252,0.691,Medium,No,Yes,0.569,Medium_Recommendation
USR_12290,BK_52290,Postgraduate,Arts,Engineering,Reference_Book,Borrowed,Web_Portal,Even_Semester,4,120.19,3,9,61,59,7,3,1.62,0.773,0.288,0.269,0.163,0.848,High,Yes,Yes,0.343,Low_Recommendation
USR_12291,BK_52291,Undergraduate,Education,Social_Science,Printed_Book,Reviewed,Library_System,Even_Semester,30,116.91,15,7,80,11,0,5,3.85,0.403,0.164,0.393,0.266,0.808,High,No,No,0.445,Low_Recommendation
USR_12292,BK_52292,Research_Scholar,Science,Digital_Library,Reference_Book,Renewed,Library_System,Even_Semester,36,19.66,2,1,77,4,7,0,2.31,0.286,0.327,0.989,0.654,0.496,Medium,No,No,0.445,Low_Recommendation
USR_12293,BK_52293,Faculty,Education,Social_Science,E_Book,Reserved,Mobile_App,Odd_Semester,1,55.02,17,2,53,39,15,5,1.02,0.385,0.402,0.667,0.279,0.127,Low,No,No,0.372,Low_Recommendation
USR_12294,BK_52294,Postgraduate,Law,Law,Journal,Borrowed,Mobile_App,Vacation_Period,4,43.5,12,11,15,29,12,5,3.43,0.419,0.737,0.452,0.981,0.969,High,No,No,0.494,Medium_Recommendation
USR_12295,BK_52295,Undergraduate,Medicine,Engineering,Journal,Borrowed,Web_Portal,Vacation_Period,7,168.73,33,2,33,104,12,10,2.21,0.513,0.229,0.929,0.971,0.759,High,No,Yes,0.593,Medium_Recommendation
USR_12296,BK_52296,Research_Scholar,Computer_Science,Education,Journal,Borrowed,Library_System,Vacation_Period,17,55.21,19,15,21,64,8,15,4.49,0.322,0.122,0.489,0.928,0.614,Medium,No,No,0.576,Medium_Recommendation
USR_12297,BK_52297,Faculty,Law,Literature,E_Book,Reviewed,Mobile_App,Vacation_Period,3,147.24,2,15,11,13,17,13,3.93,0.975,0.489,0.202,0.843,0.199,Low,Yes,No,0.632,Medium_Recommendation
USR_12298,BK_52298,Postgraduate,Science,Literature,Journal,Borrowed,Web_Portal,Odd_Semester,12,167.58,1,0,48,55,15,2,2.83,0.977,0.841,0.496,0.56,0.348,Low,No,Yes,0.535,Medium_Recommendation
USR_12299,BK_52299,Undergraduate,Education,Engineering,E_Book,Viewed,Web_Portal,Vacation_Period,1,96.4,1,4,74,54,18,14,4.64,0.267,0.833,0.167,0.397,0.176,Low,Yes,No,0.577,Medium_Recommendation
USR_12300,BK_52300,Postgraduate,Law,Literature,Printed_Book,Viewed,Mobile_App,Vacation_Period,42,171.24,21,11,7,62,4,3,3.62,0.809,0.654,0.883,0.349,0.273,Low,No,No,0.718,High_Recommendation
USR_12301,BK_52301,Faculty,Arts,Engineering,Printed_Book,Borrowed,Web_Portal,Vacation_Period,10,30.22,23,6,58,21,0,11,4.0,0.571,0.348,0.628,0.94,0.146,Low,No,No,0.482,Medium_Recommendation
USR_12302,BK_52302,Undergraduate,Management,Social_Science,Journal,Reserved,Digital_Kiosk,Odd_Semester,5,138.08,0,17,58,82,11,1,1.49,0.667,0.417,0.114,0.483,0.943,High,Yes,No,0.451,Medium_Recommendation
USR_12303,BK_52303,Faculty,Arts,Data_Science,Printed_Book,Reviewed,Mobile_App,Odd_Semester,17,12.3,16,1,71,93,16,7,4.51,0.672,0.946,0.938,0.746,0.351,Low,No,No,0.704,High_Recommendation
USR_12304,BK_52304,Postgraduate,Management,Social_Science,Printed_Book,Borrowed,Mobile_App,Vacation_Period,3,98.03,0,3,35,92,6,5,4.9,0.494,0.175,0.268,0.548,0.857,High,Yes,No,0.486,Medium_Recommendation
USR_12305,BK_52305,Undergraduate,Engineering,Management,E_Book,Renewed,Library_System,Vacation_Period,4,58.41,2,1,80,97,5,0,2.3,0.993,0.869,0.229,0.562,0.52,Medium,Yes,No,0.489,Medium_Recommendation
USR_12306,BK_52306,Faculty,Science,Literature,Reference_Book,Viewed,Library_System,Even_Semester,42,33.14,13,6,9,119,11,2,3.64,0.998,0.904,0.231,0.459,0.219,Low,No,No,0.694,Medium_Recommendation
USR_12307,BK_52307,Postgraduate,Engineering,Data_Science,E_Book,Reserved,Library_System,Odd_Semester,9,95.22,25,15,1,85,19,7,1.8,0.276,0.893,0.202,0.717,0.58,Medium,No,No,0.563,Medium_Recommendation
USR_12308,BK_52308,Postgraduate,Education,Management,E_Book,Borrowed,Digital_Kiosk,Even_Semester,27,171.73,0,0,74,77,8,15,3.02,0.26,0.914,0.415,0.179,0.239,Low,No,No,0.679,Medium_Recommendation
USR_12309,BK_52309,Faculty,Science,Social_Science,Reference_Book,Viewed,Library_System,Vacation_Period,5,55.69,2,0,6,25,2,6,1.26,0.467,0.773,0.303,0.89,0.736,High,Yes,No,0.399,Low_Recommendation
USR_12310,BK_52310,Undergraduate,Arts,Digital_Library,E_Book,Reviewed,Web_Portal,Even_Semester,4,149.11,32,3,9,17,10,6,4.29,0.448,0.349,0.27,0.412,0.974,High,No,No,0.47,Medium_Recommendation
USR_12311,BK_52311,Postgraduate,Computer_Science,Medical_Science,Reference_Book,Reserved,Web_Portal,Vacation_Period,9,150.16,28,13,8,108,16,11,2.89,0.597,0.241,0.801,0.38,0.926,High,No,No,0.647,Medium_Recommendation
USR_12312,BK_52312,Postgraduate,Arts,Law,E_Book,Reserved,Library_System,Odd_Semester,2,173.22,3,2,10,56,1,0,4.96,0.715,0.437,0.395,0.963,0.172,Low,Yes,Yes,0.506,Medium_Recommendation
USR_12313,BK_52313,Undergraduate,Arts,Social_Science,Printed_Book,Borrowed,Library_System,Vacation_Period,19,149.32,10,6,14,74,1,7,1.95,0.763,0.914,0.918,0.644,0.733,High,No,Yes,0.568,Medium_Recommendation
USR_12314,BK_52314,Faculty,Science,Social_Science,E_Book,Reviewed,Mobile_App,Odd_Semester,31,72.65,29,9,38,7,4,5,4.14,0.466,0.798,0.72,0.566,0.764,High,No,No,0.57,Medium_Recommendation
USR_12315,BK_52315,Faculty,Computer_Science,Medical_Science,Reference_Book,Reviewed,Digital_Kiosk,Odd_Semester,37,106.4,29,7,31,48,5,13,1.73,0.931,0.9,0.59,0.505,0.192,Low,No,No,0.694,Medium_Recommendation
USR_12316,BK_52316,Research_Scholar,Engineering,Social_Science,E_Book,Borrowed,Digital_Kiosk,Even_Semester,23,77.01,13,13,71,115,3,1,3.48,0.604,0.915,0.833,0.927,0.519,Medium,No,Yes,0.602,Medium_Recommendation
USR_12317,BK_52317,Faculty,Management,Education,Journal,Renewed,Mobile_App,Even_Semester,33,27.2,0,0,48,99,9,2,1.59,0.215,0.723,0.398,0.492,0.663,Medium,No,No,0.501,Medium_Recommendation
USR_12318,BK_52318,Undergraduate,Science,Medical_Science,E_Book,Viewed,Digital_Kiosk,Odd_Semester,26,64.79,32,20,37,12,4,4,4.22,0.697,0.281,0.503,0.734,0.398,Low,No,No,0.508,Medium_Recommendation
USR_12319,BK_52319,Undergraduate,Education,Artificial_Intelligence,Printed_Book,Viewed,Library_System,Vacation_Period,4,60.45,0,2,14,79,5,6,1.8,0.878,0.507,0.368,0.427,0.802,High,Yes,No,0.451,Medium_Recommendation
USR_12320,BK_52320,Undergraduate,Law,Management,Reference_Book,Renewed,Mobile_App,Vacation_Period,33,100.28,12,4,76,55,18,9,3.93,0.237,0.795,0.284,0.412,0.531,Medium,No,Yes,0.537,Medium_Recommendation
USR_12321,BK_52321,Undergraduate,Medicine,Literature,Journal,Viewed,Mobile_App,Odd_Semester,16,67.61,1,1,43,66,15,4,1.58,0.537,0.937,0.538,0.464,0.685,Medium,No,Yes,0.493,Medium_Recommendation
USR_12322,BK_52322,Undergraduate,Engineering,Medical_Science,Reference_Book,Viewed,Library_System,Odd_Semester,11,108.18,14,11,72,88,1,14,2.03,0.594,0.763,0.835,0.564,0.869,High,No,Yes,0.554,Medium_Recommendation
USR_12323,BK_52323,Research_Scholar,Management,Education,Journal,Reviewed,Web_Portal,Even_Semester,35,126.93,1,0,42,42,16,7,3.63,0.228,0.787,0.216,0.58,0.377,Low,No,No,0.641,Medium_Recommendation
USR_12324,BK_52324,Postgraduate,Arts,Digital_Library,Journal,Renewed,Digital_Kiosk,Odd_Semester,1,166.76,2,2,42,91,2,1,2.72,0.493,0.441,0.126,0.811,0.511,Medium,No,No,0.47,Medium_Recommendation
USR_12325,BK_52325,Faculty,Computer_Science,Social_Science,Reference_Book,Reviewed,Web_Portal,Odd_Semester,22,35.38,15,14,67,21,18,6,2.2,0.871,0.809,0.681,0.181,0.959,High,No,No,0.55,Medium_Recommendation
USR_12326,BK_52326,Faculty,Education,Law,E_Book,Reviewed,Web_Portal,Vacation_Period,15,29.47,35,22,29,13,4,14,2.68,0.169,0.779,0.171,0.854,0.696,Medium,No,No,0.457,Medium_Recommendation
USR_12327,BK_52327,Research_Scholar,Medicine,Data_Science,E_Book,Reviewed,Library_System,Even_Semester,27,41.92,8,0,17,62,8,6,2.2,0.847,0.914,0.37,0.151,0.925,High,No,Yes,0.466,Medium_Recommendation
USR_12328,BK_52328,Postgraduate,Education,Education,Reference_Book,Reserved,Web_Portal,Vacation_Period,3,14.13,0,1,41,87,15,0,3.06,0.812,0.426,0.232,0.717,0.169,Low,Yes,No,0.455,Medium_Recommendation
USR_12329,BK_52329,Undergraduate,Science,Artificial_Intelligence,Journal,Viewed,Web_Portal,Vacation_Period,14,68.64,14,11,57,112,18,13,3.23,0.287,0.312,0.245,0.786,0.101,Low,No,Yes,0.519,Medium_Recommendation
USR_12330,BK_52330,Research_Scholar,Science,Data_Science,Journal,Viewed,Digital_Kiosk,Vacation_Period,43,108.08,30,11,31,65,11,13,1.74,0.84,0.805,0.975,0.184,0.632,Medium,No,No,0.745,High_Recommendation
USR_12331,BK_52331,Research_Scholar,Law,Medical_Science,Reference_Book,Reserved,Library_System,Odd_Semester,4,110.23,4,20,5,88,20,5,1.71,0.835,0.411,0.309,0.697,0.371,Low,Yes,No,0.558,Medium_Recommendation
USR_12332,BK_52332,Faculty,Medicine,Data_Science,Reference_Book,Reviewed,Library_System,Even_Semester,17,153.22,18,16,15,119,19,3,3.57,0.357,0.521,0.576,0.834,0.876,High,No,No,0.691,Medium_Recommendation
USR_12333,BK_52333,Research_Scholar,Law,Data_Science,Journal,Reserved,Mobile_App,Odd_Semester,8,29.09,22,5,2,12,20,13,4.04,0.477,0.851,0.185,0.5,0.995,High,No,Yes,0.451,Medium_Recommendation
USR_12334,BK_52334,Undergraduate,Arts,Medical_Science,Journal,Borrowed,Library_System,Even_Semester,23,135.62,8,2,43,102,3,15,3.55,0.367,0.193,0.887,0.263,0.479,Medium,No,Yes,0.549,Medium_Recommendation
USR_12335,BK_52335,Faculty,Law,Law,Journal,Renewed,Digital_Kiosk,Odd_Semester,11,20.83,28,8,12,110,3,9,3.69,0.837,0.557,0.201,0.447,0.748,High,No,No,0.52,Medium_Recommendation
USR_12336,BK_52336,Research_Scholar,Science,Education,Journal,Reviewed,Mobile_App,Vacation_Period,18,8.72,32,3,30,84,5,4,2.98,0.111,0.441,0.68,0.673,0.148,Low,No,No,0.449,Low_Recommendation
USR_12337,BK_52337,Postgraduate,Management,Artificial_Intelligence,Printed_Book,Borrowed,Web_Portal,Vacation_Period,36,172.83,34,9,60,40,0,7,1.62,0.138,0.334,0.839,0.278,0.593,Medium,No,No,0.526,Medium_Recommendation
USR_12338,BK_52338,Faculty,Arts,Social_Science,Reference_Book,Borrowed,Digital_Kiosk,Vacation_Period,16,103.4,15,13,28,67,0,2,3.55,0.148,0.254,0.933,0.54,0.84,High,No,No,0.467,Medium_Recommendation
